Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Customer Status,City,Zip Code,Latitude,Longitude,NPS_baseline,NPS_enrichi,NPS_enrichi_v2,NPS_label
4818-QIUFN,No,0,20,,Yes,11.82,Yes,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,1520.9,0.0,0,236.4,1757.3000000000002,1,Yes,1,95,4997,Attitude,Attitude of support person,Churned,Desert Hot Springs,92241,33.832799,-116.250973,Detracteur,Detracteur,Detracteur,Detracteur
6961-VCPMC,Yes,1,46,Offer B,Yes,48.62,No,Yes,Fiber Optic,3,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.4,3605.2,0.0,20,2236.52,5861.719999999999,3,Yes,1,75,4876,Competitor,Competitor offered more data,Churned,North Palm Springs,92258,33.906496,-116.569499,Detracteur,Passif,Passif,Passif
4424-TKOPW,No,0,2,,Yes,25.19,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,0.0,0,50.38,247.13,1,Yes,1,70,4998,Price,Lack of affordable download/upload speed,Churned,Crestline,92325,34.248061,-117.29028,Detracteur,Detracteur,Detracteur,Detracteur
4201-JMNGR,No,0,1,Offer E,Yes,26.22,No,Yes,Cable,22,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,0.0,0,26.22,82.02,1,Yes,1,87,5527,Dissatisfaction,Service dissatisfaction,Churned,Lucerne Valley,92356,34.508417,-116.856103,Detracteur,Detracteur,Detracteur,Detracteur
1866-RZZQS,No,0,41,Offer B,Yes,42.06,Yes,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.4,4187.75,0.0,0,1724.46,5912.21,1,Yes,1,91,2169,Competitor,Competitor had better devices,Churned,Redlands,92373,34.003243,-117.138286,Detracteur,Detracteur,Detracteur,Detracteur
8631-NBHFZ,Yes,1,66,,Yes,30.03,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Credit Card,79.4,5154.6,0.0,150,1981.98,7286.58,1,Yes,1,73,5910,Competitor,Competitor offered higher download speeds,Churned,Running Springs,92382,34.186211,-117.07683,Detracteur,Detracteur,Detracteur,Detracteur
4958-XCBDQ,No,0,35,Offer C,Yes,39.69,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3,0.0,0,1389.1499999999999,4885.45,3,Yes,1,92,3689,Competitor,Competitor offered more data,Churned,Victorville,92394,34.567058,-117.362329,Detracteur,Passif,Detracteur,Detracteur
8337-UPOAQ,No,0,10,,Yes,16.88,Yes,Yes,Fiber Optic,24,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,914.3,0.0,0,168.79999999999998,1083.1,2,Yes,1,76,5124,Competitor,Competitor made better offer,Churned,Wrightwood,92397,34.358321,-117.618263,Detracteur,Detracteur,Detracteur,Detracteur
6712-OAWRH,No,0,26,Offer C,Yes,34.69,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.25,2351.8,0.0,0,901.9399999999999,3253.7400000000002,3,Yes,1,76,5154,Attitude,Attitude of support person,Churned,San Bernardino,92408,34.084909,-117.258107,Detracteur,Passif,Passif,Passif
5914-DVBWJ,No,0,18,,Yes,2.36,Yes,Yes,Fiber Optic,21,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.45,1505.85,0.0,0,42.48,1548.33,1,Yes,1,91,5145,Competitor,Competitor offered more data,Churned,Riverside,92508,33.885499,-117.324959,Detracteur,Detracteur,Detracteur,Detracteur
8644-XLFBW,No,0,1,Offer E,Yes,28.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65,0.0,0,28.46,100.11000000000001,2,Yes,1,84,5674,Competitor,Competitor offered more data,Churned,Lake Elsinore,92532,33.705836,-117.318204,Detracteur,Detracteur,Detracteur,Detracteur
1833-VGRUM,No,0,1,Offer E,Yes,48.95,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.2,74.2,0.0,0,48.95,123.15,2,Yes,1,71,4684,Price,Price too high,Churned,Perris,92570,33.787298,-117.320676,Detracteur,Detracteur,Detracteur,Detracteur
8374-XGEJJ,Yes,8,43,Offer B,Yes,31.25,Yes,Yes,Fiber Optic,20,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,101.0,4388.4,0.0,150,1343.75,5882.15,1,Yes,1,87,3123,Dissatisfaction,Product dissatisfaction,Churned,Temecula,92590,33.475493,-117.219551,Detracteur,Detracteur,Detracteur,Detracteur
6946-LMSQS,Yes,3,25,Offer C,Yes,33.63,Yes,Yes,Fiber Optic,25,Yes,No,No,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.05,2177.45,0.0,0,840.7500000000001,3018.2,1,Yes,1,90,2673,Competitor,Competitor made better offer,Churned,Temecula,92592,33.507255,-117.029473,Detracteur,Detracteur,Detracteur,Detracteur
4039-HEUNW,Yes,1,36,,Yes,16.61,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,3436.1,0.0,0,597.96,4034.06,3,Yes,1,82,4652,Price,Lack of affordable download/upload speed,Churned,Irvine,92620,33.716136,-117.752574,Detracteur,Passif,Passif,Passif
0812-WUPTB,Yes,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0.0,0,49.6,120.44999999999999,2,Yes,1,69,3022,Price,Long distance charges,Churned,Corona Del Mar,92625,33.600987,-117.862734,Detracteur,Detracteur,Detracteur,Detracteur
2403-BCASL,Yes,1,41,Offer B,Yes,45.04,Yes,Yes,Cable,29,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,111.95,4534.9,0.0,0,1846.6399999999999,6381.539999999999,2,Yes,1,93,3711,Other,Don't know,Churned,Santa Ana,92705,33.766004,-117.786763,Detracteur,Passif,Passif,Passif
3871-IKPYH,No,0,1,,Yes,16.19,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.1,69.1,0.0,0,16.19,85.28999999999999,3,Yes,1,83,2767,Other,Moved,Churned,Camarillo,93010,34.227846,-119.079903,Detracteur,Detracteur,Detracteur,Detracteur
1304-NECVQ,No,0,2,Offer E,Yes,43.96,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.55,149.55,0.0,0,87.92,237.47000000000003,2,Yes,1,92,5203,Competitor,Competitor made better offer,Churned,Somis,93066,34.297628,-119.014627,Detracteur,Detracteur,Detracteur,Detracteur
5655-JSMZM,No,0,49,Offer B,Yes,32.36,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,4718.25,0.0,0,1585.6399999999999,6303.889999999999,2,Yes,1,74,5904,Attitude,Attitude of support person,Churned,Coalinga,93210,36.186867,-120.387793,Detracteur,Passif,Passif,Passif
4505-EXZHB,No,0,6,Offer E,Yes,8.91,No,Yes,Fiber Optic,27,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.4,434.1,0.0,20,53.46,507.56,1,Yes,1,91,3964,Competitor,Competitor offered more data,Churned,Ducor,93218,35.846067,-119.004073,Detracteur,Detracteur,Detracteur,Detracteur
8972-HJWNV,Yes,1,7,Offer E,Yes,21.43,Yes,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,0.0,0,150.01,796.86,1,Yes,1,80,5245,Competitor,Competitor made better offer,Churned,Huron,93234,36.217864,-120.080117,Detracteur,Detracteur,Detracteur,Detracteur
2860-RANUS,No,0,20,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,0.0,0,585.8,2313.3,1,Yes,1,75,3336,Price,Price too high,Churned,Mc Kittrick,93251,35.38381,-119.730885,Detracteur,Detracteur,Detracteur,Detracteur
0406-BPDVR,No,0,54,Offer B,Yes,33.49,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.5,5373.1,0.0,0,1808.46,7181.56,2,Yes,1,68,6405,Price,Lack of affordable download/upload speed,Churned,Visalia,93277,36.303793,-119.375646,Detracteur,Passif,Passif,Passif
5276-KQWHG,No,0,2,Offer E,Yes,15.32,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,131.65,0.0,0,30.64,162.29000000000002,3,Yes,1,74,4596,Price,Extra data charges,Churned,Woody,93287,35.710244,-118.881679,Detracteur,Detracteur,Detracteur,Detracteur
9667-EQRXU,No,0,30,,No,0.0,No,Yes,Cable,7,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.3,1172.95,0.0,100,0.0,1272.95,2,Yes,1,94,3016,Other,Don't know,Churned,Boron,93516,34.95703,-117.73045,Detracteur,Detracteur,Detracteur,Detracteur
0946-CLJTI,Yes,1,58,Offer B,Yes,3.18,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,0.0,0,184.44,5997.04,1,Yes,1,91,4662,Competitor,Competitor had better devices,Churned,Palmdale,93551,34.613476,-118.256358,Detracteur,Detracteur,Detracteur,Detracteur
0324-BRPCJ,Yes,1,68,,Yes,21.33,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,0.0,0,1450.4399999999998,8302.09,1,Yes,1,70,4481,Competitor,Competitor offered more data,Churned,Palmdale,93591,34.598221,-117.79593,Detracteur,Detracteur,Detracteur,Detracteur
9189-JWSHV,Yes,1,24,,Yes,13.38,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,2264.05,0.0,0,321.12,2585.17,2,Yes,1,91,4937,Price,Price too high,Churned,Helm,93627,36.520537,-120.118055,Detracteur,Detracteur,Detracteur,Detracteur
0576-WNXXC,Yes,1,27,,Yes,39.49,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,2510.2,0.0,0,1066.23,3576.43,1,Yes,1,75,2999,Dissatisfaction,Service dissatisfaction,Churned,Parlier,93648,36.622237,-119.521126,Detracteur,Detracteur,Detracteur,Detracteur
5482-PLVPE,No,0,2,,No,0.0,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.35,41.85,0.0,0,0.0,41.85,1,Yes,1,72,3278,Competitor,Competitor had better devices,Churned,Daly City,94014,37.691561,-122.445202,Detracteur,Detracteur,Detracteur,Detracteur
4902-OHLSK,No,0,29,,Yes,20.98,Yes,Yes,Fiber Optic,16,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,98.65,2862.75,0.0,0,608.42,3471.17,1,Yes,1,93,4235,Attitude,Attitude of support person,Churned,Half Moon Bay,94019,37.45567,-122.407992,Detracteur,Detracteur,Detracteur,Detracteur
0495-ZBNGW,Yes,1,5,,Yes,6.66,Yes,Yes,Fiber Optic,14,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.9,343.95,0.0,20,33.3,397.25,2,Yes,1,90,4324,Competitor,Competitor offered more data,Churned,Loma Mar,94021,37.266388,-122.26308,Detracteur,Detracteur,Detracteur,Detracteur
2357-COQEK,No,0,28,,Yes,28.14,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.3,2890.65,0.0,0,787.9200000000001,3678.57,2,Yes,1,78,4136,Competitor,Competitor made better offer,Churned,Atherton,94027,37.454924,-122.203168,Detracteur,Detracteur,Detracteur,Detracteur
2034-CGRHZ,No,0,24,,Yes,3.23,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2496.7,0.0,0,77.52,2574.22,3,Yes,1,66,5245,Attitude,Attitude of support person,Churned,San Francisco,94104,37.791222,-122.402241,Detracteur,Passif,Passif,Passif
9360-AHGNL,Yes,7,43,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.55,4830.25,0.0,0,376.25,5206.5,2,Yes,1,69,5863,Dissatisfaction,Limited range of services,Churned,Concord,94519,37.990118,-122.012188,Detracteur,Passif,Passif,Passif
5485-WUYWF,No,0,2,,Yes,5.57,No,Yes,Cable,24,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,0.0,0,11.14,105.69,1,Yes,1,87,4522,Price,Long distance charges,Churned,Crockett,94525,38.049292,-122.228415,Detracteur,Detracteur,Detracteur,Detracteur
2632-UCGVD,Yes,6,66,,Yes,49.85,Yes,Yes,Fiber Optic,14,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.05,6871.9,0.0,0,3290.1,10162.0,2,Yes,1,72,4512,Price,Extra data charges,Churned,Fairfield,94533,38.287136,-122.02711,Detracteur,Passif,Passif,Passif
6425-YQLLO,Yes,1,66,,Yes,27.75,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,105.95,6975.25,0.0,0,1831.5,8806.75,2,Yes,1,86,6117,Other,Don't know,Churned,Pinole,94564,37.996462,-122.293716,Detracteur,Passif,Passif,Passif
2091-RFFBA,No,0,31,,Yes,15.43,Yes,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.9,2217.15,0.0,0,478.33,2695.48,1,Yes,1,75,2560,Attitude,Attitude of support person,Churned,Port Costa,94569,38.035707,-122.196821,Detracteur,Detracteur,Detracteur,Detracteur
6899-PPEEA,No,0,37,,Yes,3.3,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.55,3580.3,0.0,0,122.1,3702.4,2,Yes,1,81,4448,Attitude,Attitude of service provider,Churned,Vallejo,94590,38.104705,-122.247387,Detracteur,Passif,Passif,Passif
4597-NUCQV,No,0,24,,Yes,28.98,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2440.15,0.0,0,695.52,3135.67,3,Yes,1,87,4287,Attitude,Attitude of support person,Churned,Oakland,94601,37.776523,-122.219268,Detracteur,Passif,Passif,Passif
3754-DXMRT,No,0,2,,Yes,43.66,No,Yes,DSL,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.15,92.65,0.0,0,87.32,179.97,2,Yes,1,86,5655,Attitude,Attitude of support person,Churned,San Pablo,94806,37.980269,-122.342635,Detracteur,Detracteur,Detracteur,Detracteur
7130-VTEWQ,No,0,8,,Yes,13.8,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,606.25,0.0,0,110.4,716.65,3,Yes,1,92,4174,Competitor,Competitor offered more data,Churned,San Rafael,94903,38.018065,-122.546024,Detracteur,Detracteur,Detracteur,Detracteur
7903-CMPEY,Yes,1,1,,Yes,17.51,Yes,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0.0,0,17.51,97.81,1,Yes,1,87,4138,Competitor,Competitor had better devices,Churned,Corte Madera,94925,37.924014,-122.511694,Detracteur,Detracteur,Detracteur,Detracteur
1704-NRWYE,No,0,9,,Yes,43.34,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.85,751.65,0.0,0,390.06000000000006,1141.71,2,Yes,1,71,5242,Attitude,Attitude of support person,Churned,Point Reyes Station,94956,38.060264,-122.830646,Detracteur,Detracteur,Detracteur,Detracteur
7481-ATQQS,No,0,49,Offer B,Yes,44.88,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.85,4515.85,0.0,0,2199.1200000000003,6714.970000000001,2,Yes,1,70,5651,Attitude,Attitude of support person,Churned,Boulder Creek,95006,37.171727,-122.142961,Detracteur,Passif,Passif,Passif
0023-HGHWL,No,0,1,,No,0.0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.1,25.1,0.0,0,0.0,25.1,3,Yes,1,85,5437,Competitor,Competitor made better offer,Churned,Morgan Hill,95037,37.161544,-121.649371,Detracteur,Detracteur,Detracteur,Detracteur
1792-UXAFY,No,0,17,Offer D,Yes,30.37,No,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.15,1496.9,0.0,0,516.29,2013.19,1,Yes,1,89,5082,Dissatisfaction,Service dissatisfaction,Churned,San Jose,95110,37.34667,-121.910019,Detracteur,Detracteur,Detracteur,Detracteur
6161-UUUTA,No,0,3,,Yes,2.98,No,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,260.9,0.0,0,8.94,269.84,2,Yes,1,90,4367,Price,Price too high,Churned,Stockton,95206,37.902422,-121.440029,Detracteur,Detracteur,Detracteur,Detracteur
6543-XRMYR,No,0,30,,Yes,43.61,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.7,2967.35,0.0,80,1308.3,4355.65,1,Yes,1,69,3548,Dissatisfaction,Product dissatisfaction,Churned,Stockton,95209,38.044523,-121.348048,Detracteur,Detracteur,Detracteur,Detracteur
2479-BRAMR,Yes,1,41,Offer B,Yes,45.84,Yes,Yes,Fiber Optic,18,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.75,3273.55,0.0,0,1879.44,5152.99,1,Yes,1,71,4995,Competitor,Competitor offered more data,Churned,Murphys,95247,38.147852,-120.440124,Detracteur,Detracteur,Detracteur,Detracteur
3714-JTVOV,Yes,1,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,0.0,0,121.8,3351.2000000000003,1,Yes,1,94,2322,Attitude,Attitude of support person,Churned,Crows Landing,95313,37.435664,-121.049056,Detracteur,Detracteur,Detracteur,Detracteur
8580-QVLOC,No,0,72,,Yes,25.77,Yes,Yes,DSL,6,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,92.45,6440.25,0.0,0,1855.44,8295.69,1,Yes,1,78,5697,Competitor,Competitor made better offer,Churned,Merced,95348,37.40122,-120.514191,Detracteur,Detracteur,Detracteur,Detracteur
2012-NWRPA,Yes,1,11,Offer D,Yes,1.28,Yes,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55,1131.2,0.0,0,14.08,1145.28,3,Yes,1,71,3172,Competitor,Competitor made better offer,Churned,Modesto,95355,37.672906,-120.946594,Detracteur,Detracteur,Detracteur,Detracteur
8808-ELEHO,No,0,8,,Yes,5.02,Yes,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.25,585.95,0.0,0,40.16,626.11,1,Yes,1,72,3812,Price,Price too high,Churned,Modesto,95356,37.716186,-121.025836,Detracteur,Detracteur,Detracteur,Detracteur
9058-CBREO,No,0,1,,Yes,22.56,Yes,Yes,Cable,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.55,50.55,0.0,0,22.56,73.11,1,Yes,1,95,3357,Dissatisfaction,Product dissatisfaction,Churned,Winton,95388,37.421299,-120.599587,Detracteur,Detracteur,Detracteur,Detracteur
8063-GBATB,No,0,27,,Yes,31.17,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,2287.25,0.0,0,841.59,3128.84,1,Yes,1,80,5172,Competitor,Competitor had better devices,Churned,Cobb,95426,38.838088,-122.73203,Detracteur,Detracteur,Detracteur,Detracteur
1069-XAIEM,No,0,1,,Yes,16.37,Yes,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,0.0,0,16.37,101.42,1,Yes,1,96,2975,Competitor,Competitor had better devices,Churned,Mendocino,95460,39.305545,-123.743697,Detracteur,Detracteur,Detracteur,Detracteur
6987-XQSJT,No,0,54,,Yes,45.77,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,0.0,0,2471.5800000000004,6841.83,1,Yes,1,78,5684,Attitude,Attitude of support person,Churned,Blue Lake,95525,40.94338,-123.831799,Detracteur,Detracteur,Detracteur,Detracteur
0722-TROQR,No,0,4,,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,1,Yes,1,78,2122,Price,Lack of affordable download/upload speed,Churned,Davis,95616,38.508735,-121.678813,Detracteur,Detracteur,Detracteur,Detracteur
6402-ZFPPI,No,0,25,,Yes,36.5,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.8,2660.2,0.0,0,912.5,3572.7,1,Yes,1,94,4969,Price,Price too high,Churned,Fair Oaks,95628,38.652065,-121.25441,Detracteur,Detracteur,Detracteur,Detracteur
9965-YOKZB,No,0,9,,Yes,10.04,Yes,Yes,Fiber Optic,13,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,790.15,0.0,0,90.35999999999999,880.51,1,Yes,1,71,3723,Dissatisfaction,Network reliability,Churned,Grizzly Flats,95636,38.636102,-120.522149,Detracteur,Detracteur,Detracteur,Detracteur
0504-HHAPI,No,0,27,,Yes,16.94,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,88.3,2467.75,0.0,0,457.38000000000005,2925.13,3,Yes,1,96,2420,Other,Don't know,Churned,Guinda,95637,38.830739,-122.196202,Detracteur,Passif,Passif,Passif
3791-LGQCY,Yes,1,56,,Yes,33.81,Yes,Yes,Cable,29,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,100.65,5688.05,0.0,130,1893.3600000000001,7711.41,1,Yes,1,85,4803,Attitude,Attitude of support person,Churned,Loomis,95650,38.809175,-121.171375,Detracteur,Detracteur,Detracteur,Detracteur
8166-ZZTFS,Yes,1,66,,Yes,21.7,Yes,Yes,Cable,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,80.55,5265.1,0.0,0,1432.2,6697.3,3,Yes,1,94,4400,Attitude,Attitude of support person,Churned,Roseville,95661,38.736685,-121.251984,Detracteur,Passif,Passif,Passif
2956-GGUCQ,Yes,1,24,,Yes,2.05,Yes,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,1772.25,0.0,0,49.199999999999996,1821.45,1,Yes,1,65,3079,Attitude,Attitude of service provider,Churned,Pioneer,95666,38.546999,-120.271114,Detracteur,Detracteur,Detracteur,Detracteur
2778-OCLGR,Yes,1,24,,No,0.0,No,Yes,DSL,5,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0.0,0,0.0,971.3,1,Yes,1,89,4591,Competitor,Competitor had better devices,Churned,Soda Springs,95728,39.279068,-120.414275,Detracteur,Detracteur,Detracteur,Detracteur
7067-KSAZT,Yes,1,65,,Yes,18.69,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,106.25,6979.8,0.0,0,1214.8500000000001,8194.65,1,Yes,1,69,5965,Competitor,Competitor made better offer,Churned,Chico,95928,39.681488,-121.83721,Detracteur,Detracteur,Detracteur,Detracteur
9300-AGZNL,No,0,1,,Yes,21.85,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,94.0,0.0,0,21.85,115.85,1,Yes,1,67,4176,Dissatisfaction,Product dissatisfaction,Churned,Elk Creek,95939,39.53222,-122.594879,Detracteur,Detracteur,Detracteur,Detracteur
1112-CUNAO,No,0,15,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,0.0,0,64.2,1489.15,2,Yes,1,91,2668,Dissatisfaction,Service dissatisfaction,Churned,Grimes,95950,39.033058,-121.895718,Detracteur,Detracteur,Detracteur,Detracteur
3389-YGYAI,No,0,8,,Yes,45.16,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.5,829.55,0.0,0,361.28,1190.83,3,Yes,1,72,5546,Price,Price too high,Churned,Princeton,95970,39.424957,-122.039307,Detracteur,Detracteur,Detracteur,Detracteur
3070-DVEYC,No,0,7,,Yes,32.4,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,73.75,545.15,0.0,0,226.79999999999998,771.9499999999999,2,Yes,1,84,5638,Attitude,Attitude of support person,Churned,Williams,95987,39.117537,-122.284654,Detracteur,Detracteur,Detracteur,Detracteur
5707-ORNDZ,No,0,9,Offer E,Yes,2.45,Yes,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.55,494.05,0.0,0,22.05,516.1,1,Yes,1,79,4656,Dissatisfaction,Network reliability,Churned,Yuba City,95993,39.075694,-121.70606,Detracteur,Detracteur,Detracteur,Detracteur
